0111161
0068646
1795369
3313066
0071562
0468569
0050083
0108052
0110912
0167260
4156348
2077886
3154822
0137523
3516870
0120737
1375666
0371392
0080684
0109830
2640460
0167261
1754109
0073486
2567688
0133093
0099685
4476736
0076759
3970482
0016560
0816692
0114369
0074896
0038650
0114814
0102926
2636364
3076658
0110413
0064116
0021749
3967356
1895587
4379480
0034583
0120815
4020156
0120586
0027977
0054215
0014636
0082971
0047396
0120689
4085696
0016690
2582802
0253474
0103064
1821700
0172495
0407887
0043014
0088763
0209144
0057012
0078788
1345836
0482571
0015022
0032553
0110357
0078748
0050825
2376134
1853728
0081505
0016023
0051201
0910970
0389327
0169547
0087843
0033467
0090605
0053125
0117604
1798674
0052357
0016646
0086190
0036775
3092790
1656648
0112573
1783721
0021533
0180093
0081059
0056592
2096673
0056172
0066921
0435761
0105236
0012349
0338013
3438208
0075314
1942920
0045152
0012928
0042192
5056056
0070735
0086879
0019585
0018742
0093058
0040897
0018749
0017860
0071853
0053604
0062622
0040458
2396224
0208092
2170667
3328054
0041959
0383678
0086250
3170832
0361748
0053291
0119488
0019811
0114709
0372784
0014205
0015324
0020143
0097576
3327556
0105695
0040725
0031679
1049413
0057115
3899706
0041452
0047296
0081398
0017925
0014429
1772321
0015864
0029192
0119217
1773764
0071315
0055031
0113277
0025536
3014454
0095016
1454700
0050212
0787524
0119550
0043362
0042041
0055353
0015116
0083658
0023622
1291584
1865505
0043338
0033836
0050371
0016822
0080678
0024433
0120735
0993846
0032976
0434409
0035446
0183306
0025316
0072417
1392190
0018471
3659388
0112641
0070510
0031381
0041546
0061512
0118715
0021874
0268978
4284282
0892769
0019400
0053946
0051036
1205489
0978762
3223362
0046912
1283976
0077416
0758758
0036112
0036868
0018311
0117951
1979320
0033870
0019258
1028532
0063227
0116282
0038190
1859606
0010137
2267998
0018773
0084787
0259534
0167404
0025878
0266543
0027532
0052311
0395169
0093779
0074958
0020891
0079470
0032551
0037558
0477348
0064115
0056241
0028010
0120731
0023042
0266697
0024067
1398426
0848228
0091763
0444982
0107207
0485909
0016627
0018795
0034240
0469494
3453052
3352168
0092005
0056687
0067328
0052618
0023305
2024544
0037008
0028737
0075686
2278388
2381111
0033045
0038733
0058414
1130884
0066237
0044008
0405159
0044837
1201607
0246578
0083987
0014869
0024069
0112471
0051459
0072684
2015381
0116506
0026778
0044079
0061184
0039689
0087884
0032138
0401792
0069281
0440963
0036244
0026840
3072482
2084970
0044706
0107290
0052561
1253853
0056217
0046250
2401878
0032904
0038787
0090109
3864024
0048424
1454029
0036613
0046359
0075148
0042546
0028566
0035140
0114746
0022882
0079672
0085334
0054997
0198781
0107048
0038355
0016641
0073195
0053221
0325980
0088247
0070511
0072890
0120382
0049406
0044081
1392214
0020629
0021910
0276919
0072431
