id,cast,cinematographer,costume department,director,editor,genres,language,rating,producer,writer,distributor
0026266,Edna May Oliver,Oliver T. Marsh,Dolly Tree,George Cukor,Robert Kern,Adventure,English,7.6,David O. Selznick,Charles Dickens,Metro-Goldwyn-Mayer (MGM)
0022026,Mary Pickford,Karl Struss,null,Sam Taylor,Allen McNeil,Musical,English,7.6,Mary Pickford,Sam Taylor,United Artists
1144805,Melissa LaCasse,Josh Lowell,null,Josh Lowell,Josh Lowell,Adventure,English,7.6,Josh Lowell,Peter Mortimer,Shankly Productions
0097757,Rene Auberjonois,null,null,Ron Clements,Mark A. Hester,Animation,English,7.6,Howard Ashman,John Musker,Buena Vista Distribution Company
0053967,Zachary Scott,Gabriel Figueroa,null,Luis Buñuel,Carlos Savage,Drama,English,7.6,George P. Werker,Peter Matthiessen,Valiant Films
0062425,Sandy Dennis,Joseph F. Coffey,null,Robert Mulligan,Folmar Blangsted,Drama,English,7.6,Alan J. Pakula,Bel Kaufman,Warner Bros.
0094315,Bette Davis,Mike Fash,Marjorie Farber,Lindsay Anderson,Nicolas Gaster,Drama,English,7.6,Stuart M. Besser,David Berry,Alcine Terran
0029695,Carole Lombard,Ted Tetzlaff,null,Wesley Ruggles,Paul Weatherwax,Comedy,English,7.6,Albert Lewin,Claude Binyon,Paramount Pictures
0039302,Humphrey Bogart,Sidney Hickox,Bernard Newman,Delmer Daves,David Weisbart,Film-Noir,English,7.6,Jerry Wald,Delmer Daves,Warner Bros.
0077964,Stephen Archibald,Ray Orton,null,Bill Douglas,Mick Audsley,Biography,English,7.6,Judy Cottam,Bill Douglas,null
0107282,Kieu Chinh,Amir Mokri,Michael Becker,Wayne Wang,Maysie Hoy,Drama,English,7.6,Ronald Bass,Amy Tan,Buena Vista Pictures
0070608,Roger Miller,null,null,Wolfgang Reitherman,Tom Acosta,Animation,English,7.6,Wolfgang Reitherman,Larry Clemmons,Buena Vista Distribution Company
0104466,Nick Metropolis,Carlo Di Palma,Bill Christians,Woody Allen,Susan E. Morse,Comedy,English,7.6,Robert Greenhut,Woody Allen,TriStar Pictures
0448124,Alan Rickman,Steve Cosens,Trina Gismondi,Marc Evans,Mags Arnold,Drama,English,7.6,Gina Carter,Angela Pell,A-Film Distribution
0070290,Jack Nicholson,Michael Chapman,Joyce Liggett,Hal Ashby,Robert C. Jones,Comedy,English,7.6,Gerald Ayres,Robert Towne,Columbia Pictures
3766394,Sally Field,Brian Burgoyne,Nico Alvarado,Michael Showalter,Robert Nassau,Comedy,English,7.6,Mauricio Betancur,Laura Terruso,Roadside Attractions
0417385,Conor Donovan,Romeo Tirone,Sonya M. Andonov,Michael Cuesta,Eric Carlson,Drama,English,7.6,Brian Bell,Anthony Cipriano,Alfa Films
0041090,Spencer Tracy,George J. Folsey,Walter Plunkett,George Cukor,George Boemler,Comedy,English,7.6,Lawrence Weingarten,Ruth Gordon,Metro-Goldwyn-Mayer (MGM)
0058724,Ingrid Bergman,Armando Nannuzzi,Joan Joseff,Bernhard Wicki,Samuel E. Beetley,Drama,English,7.6,Ingrid Bergman,Ben Barzman,Twentieth Century Fox Film Corporation
0035429,Leslie Banks,Wilkie Cooper,null,Alberto Cavalcanti,Sidney Cole,Thriller,English,7.6,Michael Balcon,Graham Greene,Associated British Film Distributors (ABFD)
0070077,Robert Mitchum,Victor J. Kemper,Eric Seelig,Peter Yates,Pat Jaffe,Crime,English,7.6,Charles H. Maguire,George V. Higgins,Paramount Pictures
0017423,Mary Pickford,Hal Mohr,null,William Beaudine,Harold McLernon,Drama,English,7.6,Mary Pickford,Winifred Dunn,United Artists
0060668,Patrick Magee,David Watkin,null,Peter Brook,Tom Priestley,Drama,English,7.6,Michael Birkett,Peter Weiss,Chapel Distribution
0107822,Holly Hunter,Stuart Dryburgh,Rosie Boylan,Jane Campion,Veronika Jenet,Drama,English,7.6,Jan Chapman,Jane Campion,Miramax
0095302,Philip Davis,Roger Pratt,Debbie Scott,Mike Leigh,Jon Gregory,Comedy,English,7.6,Simon Channing Williams,Mike Leigh,Norstar Releasing
0327137,Michael Caine,Jack N. Green,Stephany Baskin,Tim McCanlies,David Moritz,Comedy,English,7.6,Janis Rothbard Chaskin,Tim McCanlies,New Line Cinema
0094347,Noah Taylor,Geoff Burton,null,John Duigan,Neil Thumpston,Drama,English,7.6,Barbara Gibbs,John Duigan,Artisan Entertainment
1210166,Brad Pitt,Wally Pfister,Jessica Albertson,Bennett Miller,Christopher Tellefsen,Biography,English,7.6,Mark Bakshi,Steven Zaillian,AcmeFilm
0333766,Zach Braff,Lawrence Sher,Christina Afferholder,Zach Braff,Myron I. Kerstein,Comedy,English,7.6,Pamela Abdy,Zach Braff,Fox Searchlight Pictures
0049674,Cedric Hardwicke,Otto Heller,John McCorry,Laurence Olivier,Helga Cranston,Biography,English,7.6,Laurence Olivier,William Shakespeare,Lopert Pictures Corporation
0471009,Mark Webber,Yaron Orbach,Chrissy Kuhn,Morgan J. Freeman,Sloane Klevin,Drama,English,7.6,Ralph Cioffi,Morgan J. Freeman,Breaking Glass Pictures
0016028,Mary Pickford,Hal Mohr,null,William Beaudine,Harold McLernon,Drama,English,7.6,Mary Pickford,Mary Pickford,United Artists
0016895,Harold Lloyd,Walter Lundin,null,Sam Taylor,Allen McNeil,Action,English,7.6,Suzanne Lloyd Hayes,Ted Wilde,Paramount Pictures
0112864,Bruce Willis,Peter Menzies Jr.,Michael Adkins,John McTiernan,John Wright,Action,English,7.6,Buzz Feitshans,Jonathan Hensleigh,Twentieth Century Fox Film Corporation
0058263,Dirk Bogarde,Denys N. Coop,Roy Ponting,Joseph Losey,Reginald Mills,Drama,English,7.6,Daniel M. Angel,Evan Jones,Warner-Pathé Distributors
0084649,Derek Jacobi,null,null,Don Bluth,Jeffrey C. Patch,Animation,English,7.6,Don Bluth,Robert C. O'Brien,United Artists
0082010,Joe Belcher,Robert Paynter,Ian Hickinbotham,John Landis,Malcolm Campbell,Comedy,English,7.6,George Folsey Jr.,John Landis,Universal Pictures
0044860,Susan Hayward,Lee Garmes,Michael Woulfe,Nicholas Ray,Ralph Dawson,Action,English,7.6,Tom Gries,David Dortort,RKO Radio Pictures
3454828,David Harewood,Ben Hodgson,Simo Bougati,David Batty,Ben Hilton,Drama,English,7.6,Ray Bruce,null,null
0976051,Ralph Fiennes,Roger Deakins,Daniela Backes,Stephen Daldry,Claire Simpson,Drama,English,7.6,Jason Blum,David Hare,"Weinstein Company, The"
0368619,Damian Lewis,Giorgos Arvanitis,Angeliki Anaktoridou,Pantelis Voulgaris,Takis Giannopoulos,Drama,English,7.6,Barbara De Fina,Ioanna Karystiani,Odeon
3203606,Bryan Cranston,Jim Denault,Shany Albalak,Jay Roach,Alan Baumgarten,Biography,English,7.6,Kevin Kelly Brown,John McNamara,Bleecker Street Media
0024418,Margaret Sullavan,Merritt B. Gerstad,null,John M. Stahl,Milton Carruth,Drama,English,7.6,Carl Laemmle Jr.,William Hurlbut,Universal Pictures
0091217,Gene Hackman,Fred Murphy,Dorothy Amos,David Anspaugh,Carroll Timothy O'Meara,Drama,English,7.6,John Daly,Angelo Pizzo,Orion Pictures
0078269,Elliott Gould,Billy Williams,Gayle Franklin,Daryl Duke,George Appleby,Drama,English,7.6,Garth H. Drabinsky,Curtis Hanson,EMC
0118111,Deborah Theaker,Roberto Schaefer,Lee Hunsaker,Christopher Guest,Andy Blumenthal,Comedy,English,7.6,Karen Murphy,Christopher Guest,Castle Rock Entertainment
0384488,Adam Butcher,Rene Ohashi,Constance Buck,Michael McGowan,Susan Maggi,Comedy,English,7.6,Brian Barrett,Michael McGowan,Alliance Atlantis Communications
0044072,Gene Evans,Ernest Miller,null,Samuel Fuller,Philip Cahn,Action,English,7.6,William Berke,Samuel Fuller,Lippert Pictures
0136478,Ilarion Ciobanu,Marian Stanciu,Smaranda Botescu,Dan Pita,Cristina Ionescu,Comedy,English,7.6,Eugen Mandric,Francisc Munteanu,null
0427309,Denzel Washington,Philippe Rousselot,Yvonne Bastidos,Denzel Washington,John Breinholt,Biography,English,7.6,Molly Allen,Robert Eisele,"Weinstein Company, The"
0110148,Brad Pitt,Philippe Rousselot,Gala Autumn,Neil Jordan,Mick Audsley,Drama,English,7.6,David Geffen,Anne Rice,Warner Bros.
0042998,Joel McCrea,Charles Edgar Schoenbaum,null,Jacques Tourneur,Gene Ruggiero,Drama,English,7.6,William H. Wright,Joe David Brown,Metro-Goldwyn-Mayer (MGM)
0025748,Leslie Howard,Harold Rosson,John Armstrong,Harold Young,William Hornbeck,Adventure,English,7.6,Alexander Korda,Baroness Emmuska Orczy,United Artists Corporation
0068156,William Daniels,Harry Stradling Jr.,Mickey Sherrard,Peter H. Hunt,Florence Williamson,Drama,English,7.6,Jack L. Warner,Peter Stone,Columbia Pictures
0066943,Bette Davis,John Wilcox,null,Franklin Gollings,Jack Slade,Drama,English,7.6,Arthur S. Cooper,Franklin Gollings,Paramount Pictures
0066579,Alan Bates,Billy Williams,Shura Cohen,Ken Russell,Michael Bradsell,Drama,English,7.6,Roy Baird,D.H. Lawrence,Chapel Distribution
0085959,Graham Chapman,Peter Hannan,William Baboo,Terry Jones,Julian Doyle,Comedy,English,7.6,John Goldstone,Graham Chapman,Universal Pictures
0075005,Gregory Peck,Gilbert Taylor,Tiny Nicholls,Richard Donner,Stuart Baird,Horror,English,7.6,Harvey Bernhard,David Seltzer,Twentieth Century Fox Film Corporation
2591738,Andy Biersack,Frank Byers,null,Patrick Fogarty,Patrick Fogarty,Music,English,7.6,Blasko,Andy Biersack,Universal Records
0059183,James Stewart,Joseph F. Biroc,null,Robert Aldrich,Michael Luciano,Adventure,English,7.6,Robert Aldrich,Lukas Heller,Twentieth Century Fox Film Corporation
0095631,Robert De Niro,Donald E. Thorin,James M. George,Martin Brest,Chris Lebenzon,Action,English,7.6,Martin Brest,George Gallo,Universal Pictures
0038032,Bing Crosby,Lionel Lindon,null,Hal Walker,null,Adventure,English,7.6,Paul Jones,Norman Panama,Paramount Pictures
0043792,Gene Tierney,Charles Lang,Oleg Cassini,Mitchell Leisen,Frank Bracht,Comedy,English,7.6,Charles Brackett,Charles Brackett,Paramount Pictures
1091191,Mark Wahlberg,Tobias A. Schliessler,Sarah Bowman,Peter Berg,Colby Parker Jr.,Action,English,7.6,Braden Aftergood,Peter Berg,MG Film
0103873,Timothy Balme,Murray Milne,Tina Harris,Peter Jackson,Jamie Selkirk,Comedy,English,7.6,Jim Booth,Stephen Sinclair,Flamex InterStar
0097940,Masatoshi Nagase,Robby Müller,Daryl Kerrigan,Jim Jarmusch,Melody London,Comedy,English,7.6,Kunijiro Hirata,Jim Jarmusch,Orion Classics
0116882,Ian D. Clark,Daniel Jobin,Christine Audet,John Greyson,André Corriveau,Crime,English,7.6,Robin Cass,Michel Marc Bouchard,Alliance Atlantis Communications
0816442,Roger Allam,Florian Ballhaus,Jeanette Apel,Brian Percival,John Wilson,Drama,English,7.6,Ken Blancato,Markus Zusak,20th Century Fox Netherlands
0112818,Susan Sarandon,Roger Deakins,Kim Marie Druce,Tim Robbins,Lisa Zeno Churgin,Crime,English,7.6,Tim Bevan,Helen Prejean,Gramercy Pictures (I)
0040558,Orson Welles,John L. Russell,Adele Palmer,Orson Welles,Louis Lindsay,Drama,English,7.6,Richard Wilson,William Shakespeare,Republic Pictures (I)
0100151,Liv Ullmann,Karl Kases,null,Bernt Amadeus Capra,Jean-Claude Piroué,Drama,English,7.6,Adrianna A.J. Cohen,Bernt Amadeus Capra,Cineplex Odeon Films
0086005,Charles Martin Smith,Hiro Narita,Trish Keating,Carroll Ballard,Michael Chandler,Adventure,English,7.6,Lewis M. Allen,Farley Mowat,Buena Vista Distribution Company
0018054,H.B. Warner,J. Peverell Marley,Adrian,Cecil B. DeMille,Anne Bauchens,Biography,English,7.6,Cecil B. DeMille,Jeanie Macpherson,Pathé Exchange
0404203,Kate Winslet,Antonio Calvache,Natalie Arango,Todd Field,Leo Trombetta,Drama,English,7.6,Kent Alterman,Todd Field,New Line Cinema
1315981,Colin Firth,Eduard Grau,Robert Iannaccone,Tom Ford,Joan Sobel,Drama,English,7.6,Jason Alisharan,Christopher Isherwood,"Weinstein Company, The"
0431170,Nathan Mitchell,T.C. Christensen,Cindy Albertson,T.C. Christensen,Wynn Hougaard,Biography,English,7.6,Steven A. Lee,Gary Cook,null
0025590,W.C. Fields,Ben F. Reynolds,null,William Beaudine,null,Comedy,English,7.6,William LeBaron,Garnett Weston,Paramount Pictures
1433811,Jason Bateman,Ken Seng,Natalie Arango,Henry Alex Rubin,Lee Percy,Drama,English,7.6,Scott Ferguson,Andrew Stern,Captive Cinema Distribution
0059358,George Segal,Burnett Guffey,Ed Ware,Bryan Forbes,Walter Thompson,War,English,7.6,Marvin Miller,James Clavell,Columbia Pictures
0035019,Ginger Rogers,Leo Tover,null,Billy Wilder,Doane Harrison,Comedy,English,7.6,Arthur Hornblow Jr.,Charles Brackett,Paramount Pictures
0056412,Randolph Scott,Lucien Ballard,null,Sam Peckinpah,Frank Santillo,Western,English,7.6,Richard E. Lyons,N.B. Stone Jr,Metro-Goldwyn-Mayer (MGM)
0038975,Dorothy McGuire,Nicholas Musuraca,null,Robert Siodmak,Harry W. Gerstad,Mystery,English,7.6,Dore Schary,Mel Dinelli,RKO Radio Pictures
1465522,Tyler Labine,David Geddes,Caroline Gauthier,Eli Craig,Bridget Durnford,Comedy,English,7.6,Thomas Augsberger,Eli Craig,Incognito Films
0036047,Bud Abbott,Charles Van Enger,null,Erle C. Kenton,Frank Gross,Comedy,English,7.6,Alex Gottlieb,Damon Runyon,Universal Pictures
0268380,Ray Romano,null,null,Chris Wedge,John Carnochan,Animation,English,7.6,John C. Donkin,Michael J. Wilson,Twentieth Century Fox Film Corporation
0027726,Marion Davies,George J. Folsey,Eugene Joseff,Frank Borzage,William Holmes,Drama,English,7.6,Frank Borzage,Laird Doyle,Warner Bros.
0040068,Bud Abbott,Charles Van Enger,null,Charles Barton,Frank Gross,Comedy,English,7.6,Robert Arthur,Robert Lees,Universal Pictures
0840361,Ben Affleck,Robert Elswit,Wayne Allen,Ben Affleck,Dylan Tichenor,Crime,English,7.6,Chay Carter,Peter Craig,Columbia TriStar Warner Filmes de Portugal
0023940,Fredric March,Victor Milner,null,Ernst Lubitsch,Frances Marsh,Comedy,English,7.6,Ernst Lubitsch,Noël Coward,Paramount Pictures
1318514,Andy Serkis,Andrew Lesnie,Kristen Bond,Rupert Wyatt,Conrad Buff IV,Action,English,7.6,Peter Chernin,Rick Jaffa,20th Century Fox Film de Mexico
0042367,José Ferrer,Franz Planer,Dorothy Jeakins,Michael Gordon,Harry W. Gerstad,Drama,English,7.6,Georges Glass,Edmond Rostand,United Artists
0069198,Hugh Owens,Ken Hodges,Jean Muir,Peter Medak,Ray Lovejoy,Comedy,English,7.6,Jules Buck,Peter Barnes,AVCO Embassy Pictures
0074739,Dan McCann,Don Coscarelli,null,Don Coscarelli,Don Coscarelli,Comedy,English,7.6,Dac Coscarelli,Don Coscarelli,Anchor Bay Entertainment
0171804,Hilary Swank,Jim Denault,Sarah Beers,Kimberly Peirce,Tracy Granger,Biography,English,7.6,Jill Footlick,Kimberly Peirce,Fox Searchlight Pictures
0113627,Nicolas Cage,Declan Quinn,Vikki Barrett,Mike Figgis,John Smith,Drama,English,7.6,Lila Cazès,John O'Brien,MGM/UA Distribution Company
0035432,Veronica Lake,John F. Seitz,Edith Head,Frank Tuttle,Archie Marshek,Crime,English,7.6,Richard Blumenthal,Albert Maltz,Paramount Pictures
0047985,Humphrey Bogart,Lee Garmes,null,William Wyler,Robert Swink,Crime,English,7.6,Robert Wyler,Joseph Hayes,Paramount Pictures
0041163,Van Johnson,Paul Vogel,null,William A. Wellman,John D. Dunning,Action,English,7.6,Robert Pirosh,Robert Pirosh,Metro-Goldwyn-Mayer (MGM)
1390411,Chris Hemsworth,Anthony Dod Mantle,Francesca Ackerson,Ron Howard,Daniel P. Hanley,Action,English,7.4,David Bergstein,Charles Leavitt,Geo Films
0025301,Claudette Colbert,Merritt B. Gerstad,Eugene Joseff,John M. Stahl,Philip Cahn,Drama,English,7.6,Carl Laemmle Jr.,Fannie Hurst,Universal Pictures
0026529,Victor McLaglen,Joseph H. August,null,John Ford,George Hively,Drama,English,7.6,Cliff Reid,Dudley Nichols,RKO Radio Pictures
0369339,Tom Cruise,Dion Beebe,Terry Anderson,Michael Mann,Jim Miller,Crime,English,7.6,Bryan H. Carroll,Stuart Beattie,DreamWorks Distribution
0024951,Victor McLaglen,Joseph H. August,null,Lewis Milestone,Gene Milford,Comedy,English,7.6,Lewis Milestone,Arnold Belgard,Columbia Pictures
0083907,Bruce Campbell,Tim Philo,null,Sam Raimi,Edna Ruth Paul,Horror,English,7.6,Bruce Campbell,Sam Raimi,New Line Cinema
0286261,Alison Garland,Dick Pope,Dan Grace,Mike Leigh,Lesley Walker,Drama,English,7.6,Simon Channing Williams,Mike Leigh,StudioCanal
0028683,Greta Garbo,William H. Daniels,null,George Cukor,Margaret Booth,Drama,English,7.6,David Lewis,Zoe Akins,Metro-Goldwyn-Mayer (MGM)
0441641,Nicholas Saputra,Rahmat Syaiful,null,Joko Anwar,Yoga Krispratama,Adventure,English,7.6,Nia Di Nata,Joko Anwar,Golden Village Entertainment
2542490,Jay Baruchel,null,null,Tom Owens,null,null,English,7.6,null,null,null
0026198,Warner Oland,Ernest Palmer,Sam Benson,Lewis Seiler,null,Comedy,English,7.6,John Stone,Edward T. Lowe Jr,Fox Film Corporation
0057263,Natalie Wood,Milton R. Krasner,Jerry Alpert,Robert Mulligan,Aaron Stell,Comedy,English,7.6,Alan J. Pakula,Arnold Schulman,Paramount Pictures
0103939,Robert Downey Jr.,Sven Nykvist,Cheryl Beasley Blackwell,Richard Attenborough,Anne V. Coates,Biography,English,7.6,Richard Attenborough,David Robinson,TriStar Pictures
2910904,Liam Hemsworth,Donald McAlpine,Julie Barton,Jocelyn Moorhouse,Jill Bilcock,Drama,English,7.6,Daryl Dellora,Rosalie Ham,Universal Pictures
0004465,Pearl White,Arthur C. Miller,null,Louis J. Gasnier,null,Action,English,7.6,null,Charles W. Goddard,General Film Company
3671542,Guy Pearce,Germain McMicking,Julie Barton,Neil Armfield,Dany Cooper,Biography,English,7.5,Rosemary Blight,Tommy Murphy,Transmission Films
0146882,John Cusack,Seamus McGarvey,Jennifer Jobst,Stephen Frears,Mick Audsley,Comedy,English,7.6,Tim Bevan,Nick Hornby,Buena Vista Pictures
0024188,Charles Laughton,Karl Struss,null,Erle C. Kenton,null,Adventure,English,7.6,null,Waldemar Young,Paramount Pictures
0274558,Meryl Streep,Seamus McGarvey,Lynette Bernay,Stephen Daldry,Peter Boyle,Drama,English,7.6,Michael Alden,Michael Cunningham,Paramount Pictures
0096895,Michael Keaton,Roger Pratt,Len Alexander,Tim Burton,Ray Lovejoy,Action,English,7.6,Peter Guber,Bob Kane,Warner Bros.
0101889,Jeff Bridges,Roger Pratt,Mary Gierczak,Terry Gilliam,Lesley Walker,Comedy,English,7.6,Debra Hill,Richard LaGravenese,TriStar Pictures
0040978,Gregory Peck,Joseph MacDonald,Charles Le Maire,William A. Wellman,Harmon Jones,Crime,English,7.6,Lamar Trotti,Lamar Trotti,Twentieth Century Fox Film Corporation
0041113,Broderick Crawford,Burnett Guffey,Joan Joseff,Robert Rossen,Al Clark,Drama,English,7.6,Robert Rossen,Robert Penn Warren,Columbia Pictures
0105046,John Malkovich,Kenneth MacMillan,Austin Myers,Gary Sinise,Robert L. Sinise,Drama,English,7.6,Alan C. Blomquist,John Steinbeck,Metro-Goldwyn-Mayer (MGM)
0068950,Giancarlo Giannini,Dario Di Palma,Marisa Centanni,Lina Wertmüller,Franco Fraticelli,Comedy,English,7.6,Romano Cardarelli,Lina Wertmüller,New Line Cinema
0038854,Lana Turner,Sidney Wagner,Irene,Tay Garnett,George White,Crime,English,7.6,Carey Wilson,Harry Ruskin,Metro-Goldwyn-Mayer (MGM)
0375063,Paul Giamatti,Phedon Papamichael,Jeannine Bourdaghs,Alexander Payne,Kevin Tent,Comedy,English,7.6,Michael London,Rex Pickett,Fox Searchlight Pictures
0088678,James Whitmore,null,null,Will Vinton,Kelley Baker,Animation,English,7.6,Susan Shadburne,Susan Shadburne,Clubhouse Pictures
0070424,Stephen Archibald,Gale Tattersall,null,Bill Douglas,Peter West,Biography,English,7.6,Tony Bicât,Bill Douglas,Films Inc.
0433416,Kal Penn,Frederick Elmes,Megha Barnabas,Mira Nair,Allyson C. Johnson,Drama,English,7.6,Lydia Dean Pilcher,Sooni Taraporevala,20th Century Fox Netherlands
0052182,Deborah Kerr,Charles Lang,Mary Grant,Delbert Mann,Charles Ennis,Drama,English,7.6,Harold Hecht,Terence Rattigan,United Artists
0093748,Steve Martin,Donald Peterman,Paul Lopez,John Hughes,Paul Hirsch,Comedy,English,7.6,William H. Brown,John Hughes,Paramount Pictures
2338424,Joe Manganiello,Seamus Tierney,Jessica Berman,Sean Mewshaw,Sandra Adair,Comedy,English,7.5,Jason Cloth,Sean Mewshaw,Starz Digital Media
0970179,Ben Kingsley,Robert Richardson,Sheara Abrahams,Martin Scorsese,Thelma Schoonmaker,Adventure,English,7.6,John Bernard,John Logan,01 Distribution
0097351,Kevin Costner,John Lindley,Pamela Knourek,Phil Alden Robinson,Ian Crafford,Drama,English,7.6,Brian E. Frankish,W.P. Kinsella,Universal Pictures
0037794,Basil Rathbone,Virgil Miller,null,Roy William Neill,Saul A. Goodkind,Crime,English,7.6,Roy William Neill,Roy Chanslor,Universal Pictures
1204340,Peter Mullan,Erik Wilson,Rose Love,Paddy Considine,Pia Di Ciaula,Drama,English,7.6,Suzanne Alizart,Paddy Considine,D Films
0071249,Warren Oates,Álex Phillips Jr.,Adolfo Ramírez,Sam Peckinpah,Dennis Dolan,Action,English,7.6,Martin Baum,Frank Kowalski,United Artists
0023911,John Barrymore,Norbert Brodine,null,William Wyler,Daniel Mandell,Drama,English,7.6,Carl Laemmle Jr.,Elmer Rice,Universal Pictures
0097958,Chevy Chase,Thomas E. Ackerman,Mari Grimaud,Jeremiah S. Chechik,Gerald B. Greenberg,Comedy,English,7.6,William S. Beasley,John Hughes,Warner Bros.
0079261,John Savage,Richard C. Kratina,Silvio Scarano,Milos Forman,Alan Heim,Comedy,English,7.6,Michael Butler,Gerome Ragni,United Artists
0117731,Patrick Stewart,Matthew F. Leonetti,Yvette Ammon,Jonathan Frakes,John W. Wheeler,Action,English,7.6,Rick Berman,Gene Roddenberry,Paramount Pictures
3416742,Jemaine Clement,Richard Bluck,Lucy McLay,Jemaine Clement,Tom Eagles,Comedy,English,7.6,Emma Bartlett,Jemaine Clement,Cinetren
0083745,Sandy Dennis,Pierre Mignot,Greg Fauss,Robert Altman,Jason Rosenfield,Comedy,English,7.6,Scott Bushnell,Ed Graczyk,Cinecom Pictures
0384504,Michelle Krusiec,Harlan Bosmajian,Amy R. Burt,Alice Wu,Susan Graef,Comedy,English,7.6,James Lassiter,Alice Wu,Mongrel Media
0049743,Randolph Scott,William H. Clothier,Rudy Harrington,Budd Boetticher,Everett Sutherland,Western,English,7.6,Andrew V. McLaglen,Burt Kennedy,Warner Bros.
0035979,Gene Tierney,Edward Cronjager,Sam Benson,Ernst Lubitsch,Dorothy Spencer,Comedy,English,7.6,Ernst Lubitsch,Samson Raphaelson,20th Century Fox of Germany
0174856,Denzel Washington,Roger Deakins,Winnie D. Brown,Norman Jewison,Stephen E. Rivkin,Biography,English,7.6,Marc Abraham,Rubin 'Hurricane' Carter,Universal Pictures
0101605,Robert Arkins,Gale Tattersall,Maeve Paterson,Alan Parker,Gerry Hambling,Comedy,English,7.6,Marc Abraham,Roddy Doyle,Twentieth Century Fox Film Corporation
0162348,Derick Martini,Frederick Iannone,null,Kevin Jordan,Kevin Anderson,Comedy,English,7.6,Richard Abramowitz,Kevin Jordan,Stratosphere Entertainment
0050105,Cary Grant,Milton R. Krasner,Charles Le Maire,Leo McCarey,James B. Clark,Drama,English,7.6,Jerry Wald,Delmer Daves,Twentieth Century Fox Film Corporation
0114863,Harvey Keitel,Giorgos Arvanitis,Lina Giannopoulou,Theodoros Angelopoulos,Takis Koumoundouros,Drama,English,7.6,Theodoros Angelopoulos,Theodoros Angelopoulos,Roissy Films
0212132,David Gulpilil,Ian Jones,null,Rolf de Heer,Tania Nehme,Drama,English,7.6,Rolf de Heer,Rolf de Heer,IFA
0054279,Ian Carmichael,Erwin Hillier,Muriel Dickson,Robert Hamer,Richard Best,Comedy,English,7.6,Hal E. Chester,Stephen Potter,Warner-Pathé Distributors
1226271,Colm Meaney,Ben Smithard,Caroline Drinkeld,Tom Hooper,Melanie Oliver,Biography,English,7.6,Andy Harries,Peter Morgan,Sony Pictures Worldwide Acquisitions (SPWA)
0022550,Mae Clarke,Arthur Edeson,null,James Whale,Clarence Kolster,Drama,English,7.6,Carl Laemmle Jr.,Robert E. Sherwood,Universal Pictures
0443680,Brad Pitt,Roger Deakins,Devora Brown,Andrew Dominik,Curtiss Clayton,Biography,English,7.6,Jules Daly,Andrew Dominik,Warner Bros.
0165798,Forest Whitaker,Robby Müller,Kevin Brainerd,Jim Jarmusch,Jay Rabinowitz,Action,English,7.6,Richard Guay,Jim Jarmusch,Bac Films
0055270,Tony Curtis,Joseph LaShelle,null,Delbert Mann,Marjorie Fowler,Drama,English,7.6,Sy Bartlett,William Bradford Huie,Universal Pictures
0388130,Chris Ayres,null,null,Shin Misawa,Shûichi Kakesu,Animation,English,7.6,Tom Yoda,Nobuaki Kishima,Avex Entertainment
0081968,Jennifer Kendal,Ashok Mehta,Pocha,Aparna Sen,Bhanudas Divakar,Drama,English,7.6,Shashi Kapoor,Aparna Sen,Shemaroo Video Pvt. Ltd.
0065867,Ben Gazzara,Victor J. Kemper,Ed Brennan,John Cassavetes,John Cassavetes,Comedy,English,7.5,Al Ruban,John Cassavetes,Columbia Broadcasting System (CBS)
0017463,George O'Brien,George Schneiderman,Sam Benson,John Ford,null,Romance,English,7.6,John Ford,Herman Whitaker,Fox Film Corporation
0113677,Steve Buscemi,Frank Prinzi,Rena DeAngelo,Tom DiCillo,Dana Congdon,Comedy,English,7.5,Jane Gil,Tom DiCillo,Nea Kinisi
0032338,Dick Powell,Victor Milner,Harriet Altland,Preston Sturges,Ellsworth Hoagland,Comedy,English,7.5,Paul Jones,Preston Sturges,Paramount Pictures
0021294,William Haines,Merritt B. Gerstad,Vivian Baer,Nick Grinde,Harry Reynolds,Comedy,English,7.5,Edward Sedgwick,Clyde North,Metro-Goldwyn-Mayer (MGM)
0033592,Adolphe Menjou,Robert De Grasse,René Hubert,Jack Hively,George Hively,Comedy,English,7.5,Lee S. Marcus,Dorothy Fields,RKO Radio Pictures
0136491,Michael Flatley,null,null,John McColgan,null,null,English,7.5,Moya Doherty,null,Columbia TriStar Home Video
1613062,J.K. Simmons,Stephen Kazmierski,Casey Kohlberg,Jim Kohlberg,Keith Reamer,Drama,English,7.5,Kate Edgar,Gwyn Lurie,Roadside Attractions
0045205,Joan Crawford,Charles Lang,Elva Martien,David Miller,Leon Barsha,Film-Noir,English,7.5,Joe Kaufmann,Lenore J. Coffee,RKO Radio Pictures
0087781,Robert Redford,Caleb Deschanel,Jules Melillo,Barry Levinson,Christopher Holmes,Drama,English,7.5,Philip M. Breen,Bernard Malamud,TriStar Pictures
0099040,Kerry Fox,Stuart Dryburgh,Lesley Burkes-Harding,Jane Campion,Veronika Jenet,Biography,English,7.5,Bridget Ikin,Janet Frame,Sharmill Distributors
0110296,Crissy Rock,Barry Ackroyd,Wendy Knowles,Ken Loach,Jonathan Morris,Drama,English,7.5,Sally Hibbin,Rona Munro,Evergreen Entertainment
